id,localidad,pais,temperatura_fahrenheit,fecha_y_hora,cobertura_nubes,indice_uv,presion_atmosferica,velocidad_viento,created_at,updated_at,delta_temperatura_horaria,delta_temperatura_diaria
2325,Aranjuez,Colombia,93.02,2024-01-19,Total,1.4,1020.3,14.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2326,El Poblado,Colombia,63.5,2024-01-13,Total,7.7,1001.8,3.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2327,Laureles,Colombia,84.2,2024-01-16,Mínima,5.4,1021.5,2.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2328,El Poblado,Colombia,80.78,2024-01-17,Parcial,2.1,1014.5,8.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2329,Aranjuez,Colombia,84.56,2024-01-20,Total,1.1,1017.6,11.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2330,Aranjuez,Colombia,62.78,2024-01-19,Total,10.8,1003.0,0.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2331,Aranjuez,Colombia,78.08000000000001,2024-01-21,Total,7.3,1011.3,14.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2332,El Poblado,Colombia,70.16,2024-01-20,Total,8.3,1005.7,12.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2333,Buenos Aires,Colombia,78.25999999999999,2024-01-22,Parcial,5.9,1024.9,7.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2334,Castilla,Colombia,73.94,2024-01-23,Total,0.1,1015.2,2.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2335,El Poblado,Colombia,65.48,2024-01-21,Total,3.6,1002.0,11.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2336,Aranjuez,Colombia,67.46000000000001,2024-01-22,Total,2.9,1014.1,4.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2337,Laureles,Colombia,71.06,2024-01-14,Parcial,0.9,1002.0,7.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2338,Aranjuez,Colombia,91.94,2024-01-22,Total,10.8,1020.2,8.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2339,Laureles,Colombia,65.66,2024-01-23,Total,2.4,1002.1,0.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2340,Belen,Colombia,89.78,2024-01-21,Mínima,4.8,1022.5,0.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2341,Robledo,Colombia,59.36,2024-01-23,Total,0.1,1018.0,5.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2342,Robledo,Colombia,72.86,2024-01-22,Total,0.8,1000.2,14.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2343,Robledo,Colombia,93.2,2024-01-18,Mínima,8.2,1002.4,2.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2344,Belen,Colombia,86.18,2024-01-15,Total,3.1,1010.7,8.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2345,Laureles,Colombia,70.7,2024-01-23,Parcial,7.5,1000.3,6.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2346,El Poblado,Colombia,83.48,2024-01-16,Mínima,4.1,1002.4,1.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2347,Belen,Colombia,80.96000000000001,2024-01-21,Total,1.6,1006.0,13.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2348,Robledo,Colombia,71.24000000000001,2024-01-24,Total,2.2,1017.7,10.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2349,Aranjuez,Colombia,74.66,2024-01-17,Total,5.8,1012.1,4.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2350,Castilla,Colombia,65.48,2024-01-18,Total,6.3,1009.0,8.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2351,Laureles,Colombia,63.68000000000001,2024-01-22,Total,1.6,1014.5,0.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2352,Castilla,Colombia,60.8,2024-01-24,Total,6.4,1001.8,10.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2353,Belen,Colombia,89.6,2024-01-25,Mínima,6.0,1008.5,4.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2354,Laureles,Colombia,60.44,2024-01-25,Total,2.3,1018.8,12.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2355,Robledo,Colombia,85.1,2024-01-23,Total,6.1,1010.7,12.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2356,Robledo,Colombia,70.7,2024-01-24,Total,2.6,1006.0,10.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2357,Laureles,Colombia,78.80000000000001,2024-01-19,Total,3.6,1009.7,13.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2358,Castilla,Colombia,78.80000000000001,2024-01-19,Total,2.7,1007.0,10.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2359,Aranjuez,Colombia,71.42,2024-01-24,Total,4.4,1019.2,12.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2360,Buenos Aires,Colombia,62.78,2024-01-26,Total,3.8,1014.1,12.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2361,Laureles,Colombia,60.980000000000004,2024-01-26,Total,9.9,1006.3,3.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2362,Buenos Aires,Colombia,64.22,2024-01-27,Total,2.6,1022.0,1.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2363,Aranjuez,Colombia,78.25999999999999,2024-01-24,Parcial,10.5,1010.2,7.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2364,Aranjuez,Colombia,76.46000000000001,2024-01-25,Total,9.4,1016.1,11.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2365,Robledo,Colombia,73.22,2024-01-20,Total,3.4,1011.0,13.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2366,Laureles,Colombia,79.52,2024-01-28,Total,3.1,1009.7,4.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2367,Aranjuez,Colombia,92.48,2024-01-27,Mínima,7.0,1004.7,0.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2368,Laureles,Colombia,63.31999999999999,2024-01-21,Total,9.0,1012.0,7.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2369,Belen,Colombia,70.52,2024-01-28,Parcial,0.9,1008.8,9.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2370,Robledo,Colombia,68.53999999999999,2024-01-20,Parcial,1.9,1010.5,9.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2371,Robledo,Colombia,70.16,2024-01-21,Parcial,8.2,1010.4,5.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2372,Aranjuez,Colombia,80.06,2024-01-22,Total,2.9,1009.3,2.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2373,Aranjuez,Colombia,68.53999999999999,2024-01-26,Total,9.5,1006.5,13.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2374,Belen,Colombia,67.64,2024-01-25,Total,9.1,1000.3,7.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2375,Aranjuez,Colombia,77.18,2024-01-26,Total,3.3,1025.0,0.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2376,Belen,Colombia,76.28,2024-01-23,Total,1.6,1016.9,10.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2377,El Poblado,Colombia,76.46000000000001,2024-01-27,Total,5.6,1024.0,2.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2378,Buenos Aires,Colombia,81.68,2024-01-25,Total,6.1,1016.1,2.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2379,Belen,Colombia,70.88,2024-01-28,Total,0.1,1008.0,3.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2380,Robledo,Colombia,90.86000000000001,2024-01-22,Total,10.3,1018.6,13.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2381,Aranjuez,Colombia,91.4,2024-01-23,Mínima,6.0,1007.4,2.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2382,El Poblado,Colombia,71.78,2024-01-29,Parcial,1.0,1020.0,9.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2383,El Poblado,Colombia,89.96000000000001,2024-01-29,Total,5.5,1002.5,6.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2384,Belen,Colombia,60.08,2024-01-27,Total,2.2,1005.6,9.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2385,Buenos Aires,Colombia,93.38,2024-01-24,Mínima,0.2,1014.9,2.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2386,Castilla,Colombia,88.7,2024-01-26,Total,0.8,1000.8,5.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2387,El Poblado,Colombia,86.36,2024-01-25,Mínima,6.1,1016.5,3.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2388,Robledo,Colombia,66.38,2024-01-30,Total,6.3,1010.6,14.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2389,Buenos Aires,Colombia,92.12,2024-01-31,Mínima,4.2,1007.7,2.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2390,Aranjuez,Colombia,75.92,2024-01-29,Total,5.9,1018.1,3.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2391,Aranjuez,Colombia,89.06,2024-01-26,Total,2.6,1014.6,13.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2392,Laureles,Colombia,63.86,2024-01-30,Total,5.0,1010.5,4.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2393,Laureles,Colombia,81.14,2024-01-31,Total,10.6,1012.7,1.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2394,Buenos Aires,Colombia,77.18,2024-01-28,Parcial,10.3,1005.9,8.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2395,Belen,Colombia,69.25999999999999,2024-01-24,Total,8.0,1014.6,2.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2396,Aranjuez,Colombia,84.38,2024-02-01,Total,4.7,1005.4,13.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2397,Buenos Aires,Colombia,81.14,2024-01-30,Total,0.2,1021.1,1.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2398,Laureles,Colombia,59.72,2024-02-01,Total,5.8,1006.9,2.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2399,El Poblado,Colombia,67.82,2024-01-31,Total,2.3,1012.9,10.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2400,Laureles,Colombia,78.08000000000001,2024-01-27,Total,4.0,1014.1,4.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2401,El Poblado,Colombia,74.30000000000001,2024-01-01,Total,9.6,1016.1,1.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2402,Belen,Colombia,70.52,2024-01-01,Total,8.7,1012.5,13.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2403,Buenos Aires,Colombia,86.72,2024-01-01,Total,1.9,1010.6,7.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2404,Castilla,Colombia,80.06,2024-01-01,Total,4.7,1009.3,10.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2405,Castilla,Colombia,63.31999999999999,2024-01-02,Total,6.8,1003.1,2.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2406,Aranjuez,Colombia,62.06,2024-01-01,Total,7.4,1000.0,5.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2407,Robledo,Colombia,71.96000000000001,2024-01-02,Parcial,8.0,1006.7,7.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2408,Buenos Aires,Colombia,62.6,2024-01-01,Total,0.7,1015.3,11.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2409,Belen,Colombia,88.7,2024-01-02,Total,4.9,1015.8,6.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2410,Laureles,Colombia,70.88,2024-01-02,Parcial,5.3,1001.0,6.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2411,Robledo,Colombia,72.14,2024-01-01,Total,7.8,1010.1,2.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2412,Aranjuez,Colombia,60.08,2024-01-03,Total,4.9,1003.2,1.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2413,Laureles,Colombia,72.86,2024-01-04,Total,8.5,1007.4,13.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2414,Buenos Aires,Colombia,81.86,2024-01-03,Parcial,9.8,1018.1,9.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2415,Robledo,Colombia,86.18,2024-01-02,Total,9.1,1010.3,14.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2416,Robledo,Colombia,79.16,2024-01-04,Total,3.0,1023.5,11.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2417,Belen,Colombia,68.18,2024-01-02,Parcial,6.4,1019.3,9.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2418,El Poblado,Colombia,73.75999999999999,2024-01-03,Total,0.9,1019.6,13.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2419,El Poblado,Colombia,85.82,2024-01-04,Total,8.0,1008.8,10.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2420,Buenos Aires,Colombia,71.96000000000001,2024-01-02,Parcial,7.4,1022.8,5.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2421,Laureles,Colombia,93.02,2024-01-05,Mínima,8.8,1012.4,3.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2422,Aranjuez,Colombia,61.519999999999996,2024-01-06,Total,9.9,1014.2,8.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2423,Castilla,Colombia,80.6,2024-01-05,Total,4.2,1008.5,3.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2424,Robledo,Colombia,64.22,2024-01-06,Total,6.3,1007.5,14.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2425,Castilla,Colombia,68.18,2024-01-03,Total,5.0,1000.6,0.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2426,Robledo,Colombia,61.34,2024-01-04,Total,4.4,1007.5,0.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2427,Laureles,Colombia,80.78,2024-01-03,Parcial,0.3,1021.2,7.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2428,El Poblado,Colombia,68.72,2024-01-05,Total,10.4,1000.8,10.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2429,Laureles,Colombia,68.36,2024-01-06,Parcial,3.7,1005.9,7.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2430,Laureles,Colombia,71.78,2024-01-03,Total,10.8,1005.8,4.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2431,Belen,Colombia,59.900000000000006,2024-01-07,Total,7.1,1021.9,11.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2432,Castilla,Colombia,66.38,2024-01-04,Total,0.1,1003.3,0.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2433,Buenos Aires,Colombia,59.18,2024-01-05,Total,0.2,1019.5,1.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2434,Castilla,Colombia,64.03999999999999,2024-01-03,Total,8.9,1004.7,13.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2435,El Poblado,Colombia,68.36,2024-01-07,Total,10.6,1020.3,4.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2436,Robledo,Colombia,74.66,2024-01-04,Total,8.3,1014.6,3.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2437,Aranjuez,Colombia,82.4,2024-01-08,Parcial,5.9,1009.0,9.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2438,Castilla,Colombia,62.42,2024-01-07,Total,0.7,1017.0,6.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2439,Buenos Aires,Colombia,87.98,2024-01-09,Total,3.4,1008.0,12.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2440,El Poblado,Colombia,60.980000000000004,2024-01-06,Total,4.7,1024.9,0.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2441,Robledo,Colombia,83.30000000000001,2024-01-10,Total,9.8,1002.8,8.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2442,Robledo,Colombia,86.53999999999999,2024-01-07,Total,7.6,1004.2,8.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2443,Belen,Colombia,88.34,2024-01-08,Total,6.0,1010.4,6.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2444,Laureles,Colombia,60.44,2024-01-09,Total,8.2,1014.1,7.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2445,El Poblado,Colombia,67.64,2024-01-08,Total,2.9,1016.5,12.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2446,Belen,Colombia,79.34,2024-01-11,Parcial,6.6,1008.9,9.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2447,Castilla,Colombia,78.08000000000001,2024-01-10,Parcial,3.8,1017.7,8.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2448,Aranjuez,Colombia,87.25999999999999,2024-01-05,Total,5.7,1008.7,6.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2449,Buenos Aires,Colombia,66.2,2024-01-08,Total,10.2,1005.5,12.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2450,El Poblado,Colombia,73.94,2024-01-09,Total,0.3,1007.7,10.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2451,El Poblado,Colombia,62.78,2024-01-06,Total,6.8,1002.7,3.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2452,Buenos Aires,Colombia,69.80000000000001,2024-01-07,Total,3.2,1019.8,0.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2453,Laureles,Colombia,78.62,2024-01-05,Total,7.2,1021.0,2.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2454,Castilla,Colombia,93.74,2024-01-12,Mínima,8.5,1018.3,0.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2455,Robledo,Colombia,82.22,2024-01-13,Total,9.8,1024.2,12.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2456,Belen,Colombia,72.32,2024-01-06,Total,0.2,1024.1,14.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2457,Castilla,Colombia,59.900000000000006,2024-01-09,Total,0.4,1010.3,5.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2458,Castilla,Colombia,88.7,2024-01-07,Total,7.6,1008.7,12.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2459,Belen,Colombia,78.44,2024-01-10,Total,1.0,1012.6,14.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2460,Belen,Colombia,82.22,2024-01-11,Total,7.4,1009.8,10.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2461,Belen,Colombia,86.18,2024-01-10,Total,3.5,1020.6,9.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2462,Aranjuez,Colombia,72.5,2024-01-08,Total,3.4,1004.5,12.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2463,Buenos Aires,Colombia,88.88,2024-01-14,Total,6.8,1007.8,14.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2464,Belen,Colombia,62.42,2024-01-11,Total,3.8,1020.3,13.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2465,Aranjuez,Colombia,93.2,2024-01-15,Total,7.6,1021.7,11.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2466,Robledo,Colombia,89.42,2024-01-04,Total,4.1,1013.4,12.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2467,Laureles,Colombia,78.80000000000001,2024-01-12,Total,4.5,1019.1,14.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2468,Aranjuez,Colombia,76.82,2024-01-12,Total,8.4,1021.0,3.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2469,El Poblado,Colombia,85.82,2024-01-09,Total,5.3,1024.4,8.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2470,El Poblado,Colombia,64.58000000000001,2024-01-10,Total,6.9,1012.9,0.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2471,Robledo,Colombia,84.74000000000001,2024-01-05,Total,2.9,1016.8,9.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2472,Buenos Aires,Colombia,93.56,2024-01-11,Mínima,5.4,1007.8,0.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2473,Belen,Colombia,89.78,2024-01-06,Total,0.2,1013.4,8.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2474,Aranjuez,Colombia,87.25999999999999,2024-01-13,Total,4.6,1003.7,8.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2475,El Poblado,Colombia,62.24,2024-01-16,Total,1.3,1011.8,10.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2476,Aranjuez,Colombia,72.86,2024-01-07,Parcial,3.9,1006.7,8.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2477,El Poblado,Colombia,79.34,2024-01-08,Total,10.9,1018.7,3.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2478,Aranjuez,Colombia,70.7,2024-01-14,Total,2.1,1007.1,13.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2479,Belen,Colombia,74.12,2024-01-15,Total,6.3,1022.0,13.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2480,Buenos Aires,Colombia,89.42,2024-01-13,Total,8.4,1007.2,8.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2481,Robledo,Colombia,67.28,2024-01-17,Total,4.3,1017.6,3.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2482,Laureles,Colombia,76.82,2024-01-12,Parcial,7.9,1024.9,8.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2483,Aranjuez,Colombia,85.82,2024-01-08,Total,2.2,1015.1,8.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2484,Laureles,Colombia,71.96000000000001,2024-01-11,Parcial,1.4,1002.7,9.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2485,Belen,Colombia,88.52,2024-01-18,Total,4.0,1001.7,13.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2486,Laureles,Colombia,94.82,2024-01-09,Total,9.8,1004.6,14.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2487,Aranjuez,Colombia,70.52,2024-01-10,Total,0.3,1010.3,13.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2488,Belen,Colombia,81.14,2024-01-11,Total,3.3,1002.4,13.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2489,Aranjuez,Colombia,89.42,2024-01-13,Mínima,6.0,1003.8,3.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2490,Robledo,Colombia,80.96000000000001,2024-01-14,Total,2.2,1006.2,12.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2491,Belen,Colombia,89.6,2024-01-16,Mínima,8.3,1004.9,4.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2492,Laureles,Colombia,78.44,2024-01-09,Total,9.5,1025.0,12.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2493,Robledo,Colombia,81.86,2024-01-10,Total,10.0,1012.5,12.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2494,Belen,Colombia,74.30000000000001,2024-01-17,Total,10.2,1005.3,12.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2495,Belen,Colombia,70.7,2024-01-14,Total,2.0,1010.8,14.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2496,El Poblado,Colombia,60.26,2024-01-12,Total,1.6,1023.9,8.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2497,Aranjuez,Colombia,64.22,2024-01-15,Total,6.8,1002.4,3.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2498,Buenos Aires,Colombia,69.44,2024-01-13,Total,9.7,1016.6,0.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2499,Belen,Colombia,78.80000000000001,2024-01-11,Parcial,8.4,1004.5,8.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2500,Aranjuez,Colombia,71.6,2024-01-12,Parcial,0.9,1017.3,9.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2501,Aranjuez,Colombia,62.24,2024-01-18,Total,4.8,1009.9,14.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2502,Laureles,Colombia,79.88,2024-01-13,Total,0.1,1008.8,3.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2503,Robledo,Colombia,79.34,2024-01-14,Parcial,7.1,1009.3,9.9,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2504,Buenos Aires,Colombia,69.80000000000001,2024-01-14,Total,9.5,1018.3,3.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2505,Belen,Colombia,74.66,2024-01-16,Total,5.4,1013.1,1.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2506,Buenos Aires,Colombia,61.34,2024-01-19,Total,7.0,1001.9,4.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2507,Laureles,Colombia,88.16,2024-01-15,Mínima,5.6,1007.9,1.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2508,Belen,Colombia,88.34,2024-01-15,Total,2.3,1002.1,5.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2509,Laureles,Colombia,71.6,2024-01-20,Total,1.8,1016.1,10.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2510,Laureles,Colombia,93.38,2024-01-12,Total,5.6,1015.2,11.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2511,Laureles,Colombia,70.16,2024-01-13,Total,7.0,1019.5,10.6,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2512,El Poblado,Colombia,81.5,2024-01-14,Total,4.8,1007.9,11.7,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2513,Laureles,Colombia,94.63999999999999,2024-01-15,Total,6.2,1021.7,11.0,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2514,Belen,Colombia,68.9,2024-01-19,Total,10.3,1002.1,14.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2515,Robledo,Colombia,87.62,2024-01-20,Total,8.9,1008.8,12.4,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2516,Robledo,Colombia,87.08000000000001,2024-01-15,Total,7.2,1018.0,5.1,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2517,El Poblado,Colombia,68.18,2024-01-21,Total,3.2,1016.0,10.2,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2518,Aranjuez,Colombia,60.8,2024-01-16,Total,9.7,1023.6,12.5,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2519,Castilla,Colombia,61.7,2024-01-16,Total,10.3,1021.9,10.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2520,Aranjuez,Colombia,78.98,2024-01-17,Total,1.0,1014.5,0.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2521,Laureles,Colombia,61.519999999999996,2024-01-18,Total,7.2,1021.4,4.3,2024-12-19 12:14:33,2024-12-19 12:14:33,,
2522,Belen,Colombia,91.94,2024-01-21,Total,4.9,1014.0,13.8,2024-12-19 12:14:33,2024-12-19 12:14:33,,
